"Data Source","World Development Indicators",

"Last Updated Date","2016-06-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Central Europe and the Baltics","CEB","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Average transaction cost of remittances (%)","SI.RMT.COST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.95059834397564","7.48320888810692","7.88831388793117","6.66599779000197","6.98877202295931",
"Central Europe and the Baltics","CEB","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","SI.SPR.PCAP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Population living in slums, (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.06","12.02","12.31","12.46","12.64","12.69","","","",
"Switzerland","CHE","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.37","16.55","16.59","16.8","16.99","16.86","","","",
"Switzerland","CHE","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.49","22.68","22.73","22.66","22.74","22.54","","","",
"Switzerland","CHE","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.84","41.35","40.66","40.43","39.8","39.81","","","",
"Switzerland","CHE","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.77","26.35","25.69","25.47","24.68","25.02","","","",
"Switzerland","CHE","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77","2.89","3.04","2.96","3.08","3.29","","","",
"Switzerland","CHE","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.26","7.41","7.71","7.65","7.83","8.09","","","",
"Switzerland","CHE","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.47","33.96","32.96","32.72","31.83","31.64","","","",
"Switzerland","CHE","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Average transaction cost of remittances (%)","SI.RMT.COST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.490369","","","","","34.378732","","","",
"Switzerland","CHE","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43","","","",
"Switzerland","CHE","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.18118","","","","","66.190028","","","",
"Switzerland","CHE","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","SI.SPR.PCAP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.93","","","",
"Channel Islands","CHI","Population living in slums, (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Average transaction cost of remittances (%)","SI.RMT.COST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","SI.SPR.PCAP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Population living in slums, (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","",
"Chile","CHL","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","","","6.56","","7.17","","6.73","","7.06","","6.94","","7.06","","","7.24","","","7.86","","","7.95","","8.2","","8.29","","",
"Chile","CHL","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.62","","","10.32","","10.98","","10.59","","10.97","","10.85","","10.93","","","11.07","","","11.81","","","11.74","","11.86","","12.05","","",
"Chile","CHL","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94","","","17.3","","17.86","","17.73","","18.22","","18.02","","17.79","","","17.74","","","18.65","","","18.33","","18.42","","18.33","","",
"Chile","CHL","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4","","","62.46","","60.14","","61.5","","60.1","","60.68","","60.55","","","60.12","","","57.43","","","57.68","","56.99","","56.69","","",
"Chile","CHL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.39","","","47.05","","45.2","","45.91","","44.43","","44.97","","45.29","","","45.07","","","41.96","","","42.76","","41.72","","41.47","","",
"Chile","CHL","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16","","","1.19","","1.43","","1.23","","1.33","","1.25","","1.31","","","1.38","","","1.57","","","1.55","","1.68","","1.72","","",
"Chile","CHL","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34","","","3.36","","3.85","","3.46","","3.65","","3.51","","3.68","","","3.82","","","4.24","","","4.3","","4.52","","4.63","","",
"Chile","CHL","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.99","","","20.89","","15.3","","14.3","","11.33","","10.32","","8.95","","","7.7","","","5.15","","","4.1","","2.91","","2.05","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.47","","","7.92","","4.57","","4.87","","3.35","","3.48","","3.11","","","2.61","","","1.66","","","1.72","","1.3","","0.92","","",
"Chile","CHL","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71","","","7.14","","4.61","","4.69","","3.42","","3.32","","2.96","","","2.49","","","1.64","","","1.55","","1.07","","0.82","","",
"Chile","CHL","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08","","","2.71","","1.48","","1.83","","1.22","","1.31","","1.19","","","1.01","","","0.63","","","0.81","","0.5","","0.45","","",
"Chile","CHL","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.21","","","57.25","","54.81","","56.43","","54.87","","55.52","","55.25","","","54.74","","","51.79","","","52","","50.84","","50.45","","",
"Chile","CHL","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1","","","38.6","","32.8","","27.7","","23.2","","21.6","","20.2","","","18.7","","","29.1","","","25.3","","22.2","","14.4","","",
"Chile","CHL","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5","","","38.8","","33.9","","31","","30.3","","27.5","","23.7","","","19.9","","","51.8","","","43.6","","37.7","","27.9","","",
"Chile","CHL","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6","","","38.5","","32.7","","27","","22","","20.7","","19.7","","","18.5","","","25.8","","","22.6","","19.9","","12.4","","",
"Chile","CHL","Average transaction cost of remittances (%)","SI.RMT.COST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.48780813213399","","","","","6.63491513894661","","","","",
"Chile","CHL","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86932054840818","","","","",
"Chile","CHL","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1432430748223","","","","","20.8582058602135","","","","",
"Chile","CHL","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","SI.SPR.PCAP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.82824083996935","","","","",
"China","CHN","Population living in slums, (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6","","","","","40.5","","","","","37.3","","","","","32.9","","31","","29.1","","","","","25.2","",
"China","CHN","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","13.13","","","13.53","13.94","","13.06","","","12.15","","","11.32","","","11.31","","","10.29","","","9.37","","","9.81","","","9.65","","9.74","","","","","",
"China","CHN","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","17.37","","","17.8","17.78","","17.63","","","16.52","","","15.8","","","15.82","","","15.01","","","14.33","","","14.95","","","15","","15.31","","","","","",
"China","CHN","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","22.89","","","23.19","22.45","","23.38","","","22.56","","","22.3","","","22.3","","","22.2","","","22.19","","","22.23","","","22.7","","23.2","","","","","",
"China","CHN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","37.94","","","36.62","36.58","","37.94","","","40.73","","","43.23","","","43.31","","","46.11","","","48.65","","","48","","","47.87","","47.09","","","","","",
"China","CHN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","22.86","","","21.6","22.3","","22.59","","","25.27","","","27.44","","","27.55","","","29.72","","","31.67","","","31.69","","","31.05","","29.98","","","","","",
"China","CHN","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","3.72","","","3.76","3.88","","3.26","","","3.49","","","3.18","","","3.11","","","2.73","","","2.28","","","1.89","","","1.77","","1.69","","","","","",
"China","CHN","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","8.68","","","8.86","9.23","","7.99","","","8.04","","","7.35","","","7.24","","","6.39","","","5.47","","","5.02","","","4.78","","4.67","","","","","",
"China","CHN","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","99.14","","","95.87","","","89.15","","","89.2","","","82.31","","","71.5","","","67.18","","","56.4","","","41.76","","","32.96","","27.24","","","","","",
"China","CHN","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","88.32","","","75.75","","","60.84","","","66.58","","","57","","","42.05","","","40.54","","","31.95","","","18.75","","","14.65","","11.18","","","","","",
"China","CHN","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","63.43","","","52.28","","","43.35","","","45.91","","","40.34","","","30.64","","","29.55","","","23.75","","","14.73","","","11.58","","9.05","","","","","",
"China","CHN","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","","","","","43.19","","","29.4","","","21.73","","","24.37","","","20.57","","","13.04","","","13.23","","","10.23","","","4.94","","","3.87","","2.66","","","","","",
"China","CHN","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","29.11","","","27.69","","","29.85","","","32.43","","","35.5","","","35.7","","","39.23","","","42.59","","","42.48","","","42.63","","42.06","","","","","",
"China","CHN","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","7.2","",
"China","CHN","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Average transaction cost of remittances (%)","SI.RMT.COST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3088148433487","12.319631220318","11.6752382350324","11.408790874607","10.3681014716512",
"China","CHN","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Survey mean consumption or income per capita, bottom 40% of population (2005 PPP $ per day)","SI.SPR.PC40.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23","","","","","",
"China","CHN","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Survey mean consumption or income per capita, total population (2005 PPP $ per day)","SI.SPR.PCAP.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86","","","","","",
"Cote d'Ivoire","CIV","Population living in slums, (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4","","","","","54.3","","","","","55.3","","","","","56.2","","56.6","","57","","","","","56","",
"Cote d'Ivoire","CIV","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","9.33","10.88","10.38","11.32","","","","10.55","10.51","","10.17","","","10.83","","","","10.58","","","","","","9.83","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","13.78","15.15","14.79","15.47","","","","15.33","15.4","","14.54","","","15.19","","","","14.26","","","","","","14.32","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","20.65","21.63","20.97","22.48","","","","22.33","22.34","","21.14","","","21.43","","","","20.6","","","","","","21.72","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","51.29","45.44","47.57","43.91","","","","45.82","45.76","","47.56","","","46.2","","","","48.49","","","","","","49.01","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","35.61","29.53","32.03","28.33","","","","29.52","29.66","","32.78","","","30.08","","","","32.71","","","","","","32.64","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","1.79","2.81","2.45","2.69","","","","2.28","2.41","","2.71","","","2.56","","","","2.3","","","","","","1.84","","","","","","","",
"Cote d'Ivoire","CIV","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","4.95","6.89","6.28","6.81","","","","5.98","5.98","","6.58","","","6.35","","","","6.06","","","","","","5.11","","","","","","","",
